"fromuserid","touserid","numbercalls","secondscalls"
"350183","350336","9","3594"
"350145","350118","10","2216"
"350099","350128","32","4126"
"350095","350091","14","153"
"350085","350192","4","2019"
"350013","350014","12","3269"
"350117","350115","6","3411"
"350004","350008","19","1597"
"350050","350042","9","3528"
"350035","350313","11","286"
"350193","350098","5","1642"
"350075","388018","2","3323"
"350185","350154","9","1830"
"350125","350016","14","3396"
"350068","350061","17","1300"
"576832","350114","1","3369"
"350173","350129","3","3233"
"350014","350306","10","1395"
"350141","350147","20","503"
"350136","350336","8","3232"
"350156","350039","10","810"
"350148","350142","31","4297"
"350057","491615","20","1505"
"350112","350068","19","3185"
"350169","350161","13","2079"
"350182","350086","18","3338"
"350015","350011","14","3357"
"350190","350193","8","36"
"350115","350125","8","685"
"350114","350103","9","3094"
"388018","350188","5","3340"
"350077","350317","8","2087"
"350126","350062","7","3569"
"350071","350072","1","1897"
"350020","350021","2","910"
"350176","350175","12","2043"
"350044","350043","6","282"
"350165","350069","8","2313"
"350174","350014","6","1302"
"350032","350025","28","3728"
"350130","350230","20","3027"
"350055","350244","21","2577"
"350060","350059","15","2173"
"350103","350152","15","1857"
"350111","350310","3","868"
"350133","350105","13","114"
"350054","350006","16","3584"
"350058","491615","2","3164"
"350009","350007","10","1776"
"350053","350060","2","820"
"350041","350163","17","2566"
"350192","350183","8","3454"
"350062","350116","2","2191"
"350113","350083","16","2353"
"489312","350361","1","3164"
"350042","350035","6","1221"
"350150","350118","18","2089"
"350026","464386","15","3282"
"350091","350051","18","1302"
"350195","350058","1","3461"
"350189","350035","15","3406"
"350043","350251","1","3321"
"350080","350070","13","265"
"350092","350149","5","4996"
"350002","350010","12","3127"
"350010","350023","14","800"
"350039","350033","19","3355"
"350052","350133","1","1213"
"350105","350277","19","1758"
"350016","350014","10","3160"
"350134","350217","20","3435"
"350059","350057","19","1151"
"350119","350128","10","358"
"350188","350175","11","2493"
"350031","350028","5","3488"
"350088","350180","10","2690"
"350142","350322","10","2518"
"350021","350266","16","2933"
"350076","350051","12","2438"
"350046","350027","16","146"
"350184","350288","7","2914"
"464386","350226","18","2913"
"350147","350184","11","1004"
"350094","350321","9","595"
"350028","350023","15","3448"
"350161","350247","3","3296"
"350168","350380","16","3253"
"350087","350089","16","2578"
"350102","350281","1","388"
"350146","350015","11","2435"
"350187","350338","13","3534"
"350036","350027","5","3464"
"350194","350294","14","2084"
"433648","350063","20","2437"
"350038","350036","4","3556"
"350037","350048","20","1290"
"350023","350231","5","1968"
"350022","350017","8","542"
"350061","350142","10","3566"
"350160","350052","26","3922"
"350149","350143","5","3584"
"350025","350023","28","4087"
"350084","350046","7","3750"
"350118","350299","3","1962"
"350086","350092","14","2811"
"350017","350013","5","2568"
"350110","350034","14","239"
"350158","350378","19","653"
"350104","350102","10","3512"
"350143","350048","20","282"
"350005","350166","20","342"
"350108","350115","18","338"
"350116","350117","10","1153"
"350138","350147","4","2717"
"350030","350053","17","3435"
"350072","350052","9","1960"
"350166","350192","16","2165"
"350135","350133","15","690"
"350167","350103","15","377"
"350109","350103","14","3487"
"350006","350223","19","2024"
"350171","350097","6","64"
"350019","350324","4","3374"
"350063","350070","12","1037"
"350098","350105","8","3116"
"350011","350310","9","1614"
"350120","350035","20","845"
"350069","350130","13","2157"
"350186","350015","5","1574"
"350122","350109","13","2329"
"350177","350182","10","5717"
"350082","350048","12","764"
"350172","350302","14","3337"
"350139","350049","19","2328"
"357758","350113","16","2972"
"350074","350070","8","3261"
"350129","350119","8","1807"
"350067","350184","5","167"
"350107","350315","16","1085"
"350128","350134","12","1149"
"350089","350084","19","2319"
"350170","350064","1","1252"
"350164","350159","11","1501"
"350155","350164","13","3068"
"350027","350357","8","3540"
"350198","350347","14","976"
"350140","350335","16","1220"
"350197","350002","10","2286"
"350179","350175","9","1927"
"350175","350171","20","585"
"350106","350115","14","2630"
"350008","350004","4","591"
"350040","350033","14","2658"
"350131","350287","16","3157"
"491615","350059","15","585"
"350183","350182","19","527"
"350145","350133","3","1466"
"350099","350374","11","1448"
"350095","350103","34","6380"
"350085","350338","12","3511"
"350013","489312","13","977"
"350117","350169","18","460"
"350004","350062","8","300"
"350050","350038","9","850"
"350035","350098","6","319"
"350193","350344","15","319"
"350075","350064","11","1685"
"350185","350377","18","2948"
"350125","350120","3","3415"
"350068","350230","8","520"
"576832","350079","4","498"
"350173","350394","7","145"
"350014","350164","12","2444"
"350141","350036","13","2332"
"350136","350013","22","6787"
"350156","350040","3","1834"
"350148","350353","4","1920"
"350057","350386","5","3007"
"350112","350106","8","2639"
"350169","350180","6","209"
"350182","350087","2","1009"
"350015","350012","2","1505"
"350190","350273","2","2654"
"350115","350294","5","2509"
"350114","350104","14","1757"
"388018","350380","18","1941"
"350077","350144","11","3148"
"350126","350068","9","3129"
"350071","350168","9","270"
"350020","350025","13","2706"
"350176","350183","2","2019"
"350044","350045","17","2354"
"350165","350315","4","3085"
"350174","350064","4","927"
"350032","350026","16","3205"
"350130","350211","1","2148"
"350055","350367","2","2808"
"350060","350078","6","262"
"350103","350202","13","2795"
"350111","350364","14","1976"
"350133","350113","3","2417"
"350054","350060","6","3056"
"350058","576832","4","1817"
"350009","350038","8","1238"
"350053","350091","12","2360"
"350041","350040","15","2033"
"350192","350387","12","1503"
"350062","350212","33","2454"
"350113","350156","17","4117"
"489312","350188","9","1707"
"350042","350036","36","1482"
"350150","350226","16","1398"
"350026","350219","20","742"
"350091","350061","18","1117"
"350195","350068","19","4358"
"350189","350040","19","3115"
"350043","350032","20","952"
"350080","350089","19","616"
"350092","397902","5","1726"
"350002","350015","3","1402"
"350010","350008","18","154"
"350039","350052","18","1940"
"350052","350164","11","701"
"350105","350373","17","3529"
"350016","350022","13","818"
"350134","357758","11","2579"
"350059","350058","22","1895"
"350119","433648","19","3566"
"350188","350176","9","381"
"350031","350032","9","940"
"350088","350239","17","1135"
"350142","350230","4","1364"
"350021","350166","4","175"
"350076","350054","15","3353"
"350046","350034","6","2861"
"350184","350373","11","2577"
"464386","350107","19","2997"
"350147","350161","16","75"
"350094","350298","11","1637"
"350028","350215","13","3114"
"350161","350086","13","527"
"350168","350161","18","2255"
"350087","350085","9","881"
"350102","350335","17","3421"
"350146","350016","7","1941"
"350187","350342","19","84"
"350036","350028","1","1465"
"350194","350175","17","11"
"433648","350059","1","1438"
"350038","350367","1","2420"
"350037","350102","7","1621"
"350023","350016","16","2541"
"350022","350018","18","2947"
"350061","350174","20","3196"
"350160","350057","4","3093"
"350149","350151","3","2373"
"350025","350192","2","2089"
"350084","350346","2","186"
"350118","350061","9","3258"
"350086","350219","9","1113"
"350017","350140","12","1307"
"350110","350045","6","922"
"350158","350163","19","192"
"350104","350103","17","2097"
"350143","350049","17","922"
"350005","350335","10","1358"
"350108","464386","1","3386"
"350116","350071","18","769"
"350138","350009","20","1126"
"350030","350149","14","517"
"350072","350055","20","6365"
"350166","350158","12","1077"
"350135","350183","25","2065"
"350167","350157","1","3075"
"350109","350295","1","1668"
"350006","350369","19","420"
"350171","350098","7","120"
"350019","350205","35","3963"
"350063","350166","14","2750"
"350098","433648","18","1792"
"350011","350018","13","2244"
"350120","350036","4","35"
"350069","350334","17","2585"
"350186","350069","19","3142"
"350122","350136","18","2741"
"350177","350374","17","1486"
"350082","350051","8","866"
"350172","350129","11","1215"
"350139","350063","4","1432"
"357758","350186","16","101"
"350074","350071","3","1333"
"350129","350138","19","2320"
"350067","350061","7","1897"
"350107","350238","18","2643"
"350128","350092","13","1468"
"350089","350207","14","2539"
"350170","350160","8","3424"
"350164","350113","20","33"
"350155","350118","19","1114"
"350027","350034","4","6068"
"350198","350278","2","341"
"350140","350120","6","1848"
"350197","350194","13","1065"
"350179","350183","4","3466"
"350175","350348","2","596"
"350106","350046","12","3301"
"350008","350250","16","2698"
"350040","350034","7","4911"
"350131","350383","7","924"
"491615","350109","59","3187"
"350183","350009","4","3315"
"350145","350140","2","87"
"350099","350105","11","783"
"350095","350099","18","1291"
"350085","350369","11","1329"
"350013","350064","16","2172"
"350117","350119","14","596"
"350004","350189","14","2519"
"350050","350357","5","328"
"350035","576832","11","759"
"350193","388018","10","1806"
"350075","350268","19","2426"
"350185","350204","14","1109"
"350125","650417","3","3114"
"350068","350399","17","669"
"576832","350187","16","1046"
"350173","350029","6","2102"
"350014","489312","5","431"
"350141","350132","15","1367"
"350136","350067","5","2990"
"350156","350042","8","352"
"350148","350115","18","2996"
"350057","350021","20","1527"
"350112","350137","18","3391"
"350169","350234","18","3371"
"350182","350092","12","977"
"350015","350013","12","305"
"350190","350367","13","1375"
"350115","350121","28","3250"
"350114","350105","17","1179"
"388018","464386","4","3290"
"350077","350313","20","2692"
"350126","350071","1","1606"
"350071","350295","12","535"
"350020","350033","5","1597"
"350176","388018","15","3165"
"350044","350046","18","313"
"350165","350334","8","2698"
"350174","350318","15","2118"
"350032","350027","6","2597"
"350130","350119","17","1718"
"350055","350075","11","1964"
"350060","350228","33","1965"
"350103","350286","20","3540"
"350111","350103","17","2641"
"350133","350117","9","36"
"350054","350156","13","181"
"350058","350340","4","2381"
"350009","350092","1","2863"
"350053","350104","18","3002"
"350041","350340","14","919"
"350192","350191","5","3007"
"350062","350339","9","2085"
"350113","350114","9","5121"
"489312","350123","18","814"
"350042","350037","6","1975"
"350150","350149","16","3285"
"350026","350173","8","605"
"350091","350062","10","2833"
"350195","350073","19","853"
"350189","350043","9","533"
"350043","350051","10","2342"
"350080","350366","6","121"
"350092","350380","4","809"
"350002","350016","11","2897"
"350010","350012","4","3234"
"350039","350179","14","237"
"350052","350356","2","317"
"350105","350104","25","6283"
"350016","350007","19","78"
"350134","350344","18","2591"
"350059","350060","6","795"
"350119","350351","3","11"
"350188","350177","14","957"
"350031","350044","5","2935"
"350088","350267","8","471"
"350021","350028","16","3003"
"350076","350058","5","3274"
"350046","350035","6","3415"
"350184","350146","8","1095"
